Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2020-10-29 15:53:40,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 15:58:41,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 16:3:42,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 16:8:42,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 16:13:42,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 16:18:43,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 16:23:43,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 16:28:44,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 16:33:44,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 16:38:45,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 16:43:45,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 16:48:45,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 16:53:46,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 16:58:46,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 17:3:47,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 17:8:47,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 17:13:48,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 17:18:49,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 17:23:49,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 17:28:50,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 17:33:50,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 17:38:51,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 17:43:51,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 17:48:52,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 17:53:52,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 17:58:53,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 18:3:53,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 18:8:54,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 18:13:54,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 18:18:55,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 18:23:56,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 18:28:56,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 18:33:57,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 18:38:58,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 18:43:58,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 18:48:59,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 18:54:0,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 18:59:0,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 19:4:1,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 19:9:1,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 19:14:2,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 19:19:2,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 19:24:3,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 19:29:3,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 19:34:4,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 19:39:4,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 19:44:5,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 19:49:5,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 19:54:6,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 19:59:6,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 20:4:7,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 20:9:8,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 20:14:8,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 20:19:9,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 20:24:10,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 20:29:11,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 20:34:11,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 20:39:12,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 20:44:13,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 20:49:13,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 20:54:14,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 20:59:14,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 21:4:15,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 21:9:15,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 21:14:16,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 21:19:17,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 21:24:17,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 21:29:18,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 21:34:18,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 21:39:19,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 21:44:20,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 21:49:20,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 21:54:21,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 21:59:22,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 22:4:22,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 22:9:23,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 22:14:24,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 22:19:24,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 22:24:25,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 22:29:26,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 22:34:27,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 22:39:27,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 22:44:28,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 22:49:28,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 22:54:29,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 22:59:30,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 23:4:30,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 23:9:31,0,0,0,0,0,1430.4,2329,0,PV power off,2.74,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 23:11:54,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 23:16:55,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 23:21:55,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 23:26:56,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 23:31:56,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 23:36:57,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 23:41:57,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-29 23:46:58,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-11-9 9:28:52,30.8,268.4,0.2,3.1,0,1437,2408,793,Normal,0.14,834,0,0,3.5,230,50,0,0,0,0,0,0,1432.689,43.11,385.116,574.8
2020-11-9 9:33:52,31.3,288.2,0.4,3.1,0,1437,2409,872,Normal,0.21,911,0,0,3.8,231.3,50,0,0,0,0,0,0,1432.689,43.11,385.116,574.8
2020-11-9 9:38:53,31.7,288.3,0.4,3.5,0,1437.1,2409,972,Normal,0.28,1014,0,0,4.3,230.8,50.01,0,0,0,0,0,0,1432.789,43.113,385.143,574.84
2020-11-9 9:43:53,32.2,280.1,0.4,3.9,0,1437.2,2409,1054,Normal,0.37,1096,0,0,4.6,231.7,49.99,0,0,0,0,0,0,1432.888,43.116,385.17,574.88
2020-11-9 9:48:54,32.6,288.3,0.4,4,0,1437.3,2409,1115,Normal,0.46,1158,0,0,4.9,230.4,49.98,0,0,0,0,0,0,1432.988,43.119,385.196,574.92
2020-11-9 9:53:54,33,285.4,0.4,4.1,0,1437.4,2409,1140,Normal,0.55,1183,0,0,5,230,49.99,0,0,0,0,0,0,1433.088,43.122,385.223,574.96
2020-11-9 9:58:55,33.3,285.8,0.4,4.2,0,1437.5,2409,1161,Normal,0.65,1205,0,0,5.1,231.1,49.99,0,0,0,0,0,0,1433.188,43.125,385.25,575
2020-11-9 10:3:55,33.6,283.3,0.4,4,0,1437.6,2409,1100,Normal,0.75,1145,0,0,4.8,230,50,0,0,0,0,0,0,1433.287,43.128,385.277,575.04
2020-11-9 10:8:56,34,295,0.4,4.4,0,1437.7,2409,1275,Normal,0.85,1320,0,0,5.6,231.3,49.96,0,0,0,0,0,0,1433.387,43.131,385.304,575.08
2020-11-9 10:13:56,34.3,294.7,0.4,4.5,0,1437.8,2409,1289,Normal,0.96,1332,0,0,5.5,234.4,49.97,0,0,0,0,0,0,1433.487,43.134,385.33,575.12
2020-11-9 10:18:56,34.6,294.4,0.2,4.3,0,1437.9,2409,1247,Normal,1.07,1292,0,0,5.4,232.8,49.97,0,0,0,0,0,0,1433.586,43.137,385.357,575.16
2020-11-9 10:23:57,34.8,293.2,0.2,4.6,0,1438,2409,1312,Normal,1.17,1361,0,0,5.7,232.6,49.99,0,0,0,0,0,0,1433.686,43.14,385.384,575.2
2020-11-9 10:28:57,35,293.6,0.2,3.9,0,1438.1,2409,1135,Normal,1.27,1170,0,0,4.9,232.8,49.98,0,0,0,0,0,0,1433.786,43.143,385.411,575.24
2020-11-9 10:33:58,35.2,294.7,0.2,4.5,0,1438.2,2410,1302,Normal,1.38,1344,0,0,5.6,232.6,49.97,0,0,0,0,0,0,1433.885,43.146,385.438,575.28
2020-11-9 10:38:58,35.4,288.2,0.4,4.7,0,1438.3,2410,1322,Normal,1.49,1367,0,0,5.7,233.3,50,0,0,0,0,0,0,1433.985,43.149,385.464,575.32
2020-11-9 10:43:59,35.5,288.5,0.4,4.5,0,1438.4,2410,1262,Normal,1.6,1308,0,0,5.4,233.5,49.97,0,0,0,0,0,0,1434.085,43.152,385.491,575.36
2020-11-9 10:49:0,35.5,287.4,0.4,3.8,0,1438.5,2410,1059,Normal,1.7,1101,0,0,4.6,233.5,49.96,0,0,0,0,0,0,1434.185,43.155,385.518,575.4
2020-11-9 10:54:0,35.5,284.5,0.4,3.8,0,1438.6,2410,1044,Normal,1.79,1085,0,0,4.6,231.7,50.02,0,0,0,0,0,0,1434.284,43.158,385.545,575.44
2020-10-30 0:1:58,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 0:6:58,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 0:11:59,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 0:16:59,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 0:22:0,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 0:27:0,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 0:32:0,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 0:37:1,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 0:42:2,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 0:47:2,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 0:52:3,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 0:57:3,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 1:2:4,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 1:7:5,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 1:12:5,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 1:17:6,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 1:22:6,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 1:27:7,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 1:32:8,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 1:37:8,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 1:42:9,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 1:47:9,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 1:52:10,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 1:57:10,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 2:2:11,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 2:7:12,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 2:12:12,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 2:17:13,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 2:22:13,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 2:27:14,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 2:32:14,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 2:37:15,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 2:42:15,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 2:47:17,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 2:52:18,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 2:57:19,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 3:2:19,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 3:7:20,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 3:12:20,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 3:17:21,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 3:22:21,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 3:27:22,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 3:32:23,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 3:37:23,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 3:42:24,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 3:47:24,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 3:52:25,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 3:57:25,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
2020-10-30 4:2:26,0,0,0,0,0,1430.4,2329,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.109,42.912,383.347,572.16
